,(DC)FDI: Equity Capital (EC): Total,"(DC)FDI: EC: Crop, Livestock & Mineral Extraction (CM)","(DC)FDI: EC: CM: Crop, Livestock & Related Services",(DC)FDI: EC: CM: Forestry,(DC)FDI: EC: CM: Oil Extraction & Related Services (OE),(DC)FDI: EC: CM: OE: Mineral Extraction,(DC)FDI: EC: CM: OE: Oil & Gas Extraction,(DC)FDI: EC: CM: Metallic Mineral Extraction,(DC)FDI: EC: CM: Nonmetallic Mineral Extraction,(DC)FDI: EC: CM: Others,(DC)FDI: EC: CM: Petroleum Extraction & Related Services,"(DC)FDI: EC: CM: Silviculture, Forest Mgmt & Related Serv",(DC)FDI: EC: CM: Others,(DC)FDI: Equity Capital (EC): Industry,(DC)FDI: EC: Industry: Basic metallurgy,(DC)FDI: EC: Industry: Chemical Industry,"(DC)FDI: EC: Industry: Coke, Oil Derivatives & Biofuels","(DC)FDI: EC: Industry: Computer Eqpt, Electronic & Optical Pdts","(DC)FDI: EC: Industry: Electrical Machines, Devices & Apparatuses",(DC)FDI: EC: Industry: Foodstuff and Beverages,(DC)FDI: EC: Industry: F&B: Foodstuff,(DC)FDI: EC: Industry: F&B: Beverages,(DC)FDI: EC: Industry: Machinery & Eqpts Industry,(DC)FDI: EC: Industry: Maintenance & Repair of Computer Eqpt,(DC)FDI: EC: Industry: Mfg & Assembly of Automotive Engine,(DC)FDI: EC: Industry: Metal Products,(DC)FDI: EC: Industry: Nonmetallic Mineral Products,(DC)FDI: EC: Industry: Other Industries,(DC)FDI: EC: Industry: Other Transportation Eqpts Industry,(DC)FDI: EC: Industry: Pharmaceuticals,(DC)FDI: EC: Industry: Plastic & Rubber Products,(DC)FDI: EC: Industry: Publishing & Printing,"(DC)FDI: EC: Industry: Pulp, Paper & Paper Products",(DC)FDI: EC: Industry: Sundry,(DC)FDI: EC: Industry: Textile Products,(DC)FDI: EC: Industry: Tobacco Products,(DC)FDI: EC: Industry: Wood Products,(DC)FDI: EC: Industry: Chemical Products,(DC)FDI: EC: Industry: Coke & Oil Refining,"(DC)FDI: EC: Industry: Edition, Printing & Recording","(DC)FDI: EC: Industry: Elect Machines, Devices & Apparatus",(DC)FDI: EC: Industry: Electronic Devices & Comm Equip,(DC)FDI: EC: Industry: Machinery & Equipments,(DC)FDI: EC: Industry: Mfg of Medical & Optical Equip,(DC)FDI: EC: Industry: Office Machines & Computing Equip,(DC)FDI: EC: Industry: Other Transportation Equipments,(DC)FDI: EC: Industry: Other Industries,(DC)FDI: Equity Capital (EC): Services,(DC)FDI: EC: Services: Advertising & Market Research,(DC)FDI: EC: Services: Architectural & Engineering Services,(DC)FDI: EC: Services: Buildings,(DC)FDI: EC: Services: Commerce,(DC)FDI: EC: Services: Commerce: Incl Maintenance of Vehicle,(DC)FDI: EC: Services: Commerce: Excl Maintenance of Vehicle,(DC)FDI: EC: Services: Electricity & Gas,(DC)FDI: EC: Services: Financial & Auxiliary Services,(DC)FDI: EC: Services: Lodging & Food,(DC)FDI: EC: Services: L&F: Food Industry Service,(DC)FDI: EC: Services: L&F: Lodging,(DC)FDI: EC: Services: HQ Consulting & Mgt Activities,(DC)FDI: EC: Services: Information Technology Services,(DC)FDI: EC: Services: Infrastructure works,(DC)FDI: EC: Services: Insurance & Pension Funds,(DC)FDI: EC: Services: Non Real Estate Lease & Intangible Assets,(DC)FDI: EC: Services: Nonfinancial Holdings,(DC)FDI: EC: Services: Office Svcs & Other Svcs Rendered to Corp,(DC)FDI: EC: Services: Other Services,(DC)FDI: EC: Services: Real Estate Services,(DC)FDI: EC: Services: Storage & Transpo Auxiliary Activities,(DC)FDI: EC: Services: Telecommunication,(DC)FDI: EC: Services: Transportation Services,(DC)FDI: EC: Services: Travel Agencies & Tourist Operators,(DC)FDI: EC: Services: Water Services,(DC)FDI: EC: Services: Computing & Related Activities,(DC)FDI: EC: Services: Construction,(DC)FDI: EC: Services: Education,"(DC)FDI: EC: Services: Electricity, Gas & Hot Water",(DC)FDI: EC: Services: Financial Intermediation,(DC)FDI: EC: Services: Real Estate,"(DC)FDI: EC: Services: Recreational, Cultural & Sport Activity",(DC)FDI: EC: Services: Services Rendered to Corporations,(DC)FDI: EC: Services: Transportation,"(DC)FDI: EC: Serv: Vehicle, Machinery & Equip Rent",(DC)FDI: EC: Services: Others,(DC)FDI: ytd: Equity Capital (EC)): Total,"(DC)FDI: ytd: EC: Crop, Livestock & Mineral Extraction (CM)","(DC)FDI: ytd: EC: CM: Crop, Livestock & Related Services",(DC)FDI: ytd: EC: CM: Forestry,(DC)FDI: ytd: EC: CM: Oil Extraction & Related Services (OE),(DC)FDI: ytd: EC: CM: OE: Mineral Extraction,(DC)FDI: ytd: EC: CM: OE: Oil & Gas Extraction,(DC)FDI: ytd: EC: CM: Metallic Mineral Extraction,(DC)FDI: ytd: EC: CM: Nonmetallic Mineral Extraction,(DC)FDI: ytd: EC: CM: Others,"(DC)FDI: ytd: EC: CM: Silviculture, Forest Mgmt","(DC)FDI: ytd: EC: CM: Petroleum Extraction, Rel Serv",(DC)FDI: ytd: EC: CM: Others,(DC)FDI: ytd: Equity Capital (EC): Industry,(DC)FDI: ytd: EC: Industry: Basic metallurgy,(DC)FDI: ytd: EC: Industry: Chemical Industry,"(DC)FDI: ytd: EC: Industry: Coke, Oil Derivatives & Biofuels","(DC)FDI: ytd: EC: Industry: Computer Eqpt, Electronic & Optical Pdts","(DC)FDI: ytd: EC: Industry: Electrical Machines, Devices & Apparatus",(DC)FDI: ytd: EC: Industry: Foodstuff and Beverages,(DC)FDI: ytd: EC: Industry: F&B: Foodstuff,(DC)FDI: ytd: EC: Industry: F&B: Beverages,(DC)FDI: ytd: EC: Industry: Machinery & Eqpts Industry,(DC)FDI: ytd: EC: Industry: Maintenance & Repair of Computer,(DC)FDI: ytd: EC: Industry: Mfg & Assembly of Auto Engine,(DC)FDI: ytd: EC: Industry: Metal Products,(DC)FDI: ytd: EC: Industry: Nonmetallic Mineral Products,(DC)FDI: ytd: EC: Industry: Other Industries,(DC)FDI: ytd: EC: Industry: Other Transportation Eqpts Indus,(DC)FDI: ytd: EC: Industry: Pharmaceuticals,(DC)FDI: ytd: EC: Industry: Plastic & Rubber Products,(DC)FDI: ytd: EC: Industry: Publishing & Printing,"(DC)FDI: ytd: EC: Industry: Pulp, Paper & Paper Products",(DC)FDI: ytd: EC: Industry: Sundry,(DC)FDI: ytd: EC: Industry: Textile Products,(DC)FDI: ytd: EC: Industry: Tobacco Products,(DC)FDI: ytd: EC: Industry: Wood Products,(DC)FDI: ytd: EC: Industry: Coke & Oil Refining,(DC)FDI: ytd: EC: Industry: Mfg of Medical & Optical Equip,(DC)FDI: ytd: EC: Industry: Chemical Products,(DC)FDI: ytd: EC: Industry: Machinery & Equipments,"(DC)FDI: ytd: EC: Industry: Eletrical Machines, Devices & Apparatus",(DC)FDI: ytd: EC: Industry: Electronic Devices & Comm Equip,(DC)FDI: ytd: EC: Industry: Office Machines & Computing Equip,"(DC)FDI: ytd: EC: Industry: Edition, Printing & Recording",(DC)FDI: ytd: EC: Industry: Other Industries,(DC)FDI: ytd: EC: Industry: Other Transportation Equip,(DC)FDI: ytd: Equity Capital (EC): Services,(DC)FDI: ytd: EC: Services: Advertising & Market Research,(DC)FDI: ytd: EC: Services: Architectural & Engineering Serv,(DC)FDI: ytd: EC: Services: Buildings,(DC)FDI: ytd: EC: Service: Commerce,(DC)FDI: ytd: EC: Services: Commerce: Incl Maintenance of Veh,(DC)FDI: ytd: EC: Services: Commerce: Excl Maintenance of Veh,(DC)FDI: ytd: EC: Services: Electricity & Gas,(DC)FDI: ytd: EC: Services: Financial & Auxiliary Services,(DC)FDI: ytd: EC: Services: Lodging & Food,(DC)FDI: ytd: EC: Services: L&F: Food Industry Service,(DC)FDI: ytd: EC: Services: L&F: Lodging,(DC)FDI: ytd: EC: Services: HQ Consulting & Mgt Activities,(DC)FDI: ytd: EC: Services: Information Technology Services,(DC)FDI: ytd: EC: Services: Infrastructure Works,(DC)FDI: ytd: EC: Service: Insurance & Pension Funds,(DC)FDI: ytd: EC: Services: Non Real Estate Lease & Intangib,(DC)FDI: ytd: EC: Services: Nonfinancial Holdings,(DC)FDI: ytd: EC: Services: Office Svcs & Other Svcs Rendere,(DC)FDI: ytd: EC: Services: Other Services,(DC)FDI: ytd: EC: Services: Real Estate Services,(DC)FDI: ytd: EC: Services: Storage & Transport Auxiliary Activities,(DC)FDI: ytd: EC: Services: Telecommunication,(DC)FDI: ytd: EC: Services: Transportation Services,(DC)FDI: ytd: EC: Services: Travel Agencies & Tourist Operat,(DC)FDI: ytd: EC: Services: Water Service,"(DC)FDI: ytd: EC: Services: Vehicle, Machinery & Equip Rent","(DC)FDI: ytd: EC: Services: Electricity, Gas & Hot Water",(DC)FDI: ytd: EC: Services: Financial Intermediation,(DC)FDI: ytd: EC: Services: Service Rendered to Corporation,(DC)FDI: ytd: EC: Services: Computing & Related Activities,(DC)FDI: ytd: EC: Services: Real Estate,(DC)FDI: ytd: EC: Services: Construction,(DC)FDI: ytd: EC: Services: Transportation,(DC)FDI: ytd: EC: Services: Others,"(DC)FDI: ytd: EC: Services: Recreational, Cultural & Sport",(DC)FDI: ytd: EC: Services: Education
08/2012,3232.29582863,181.69544612,2.4742304,0,77.55556978,42.39914088,35.1564289,81.35926317,0,20.30638277,,,,1495.23324858,132.36082893,28.23169899,45.70505318,275.25375382,31.48928656,636.96796547,180.47453145,456.49343402,10.69076604,0,105.3001766,5.80524062,12.0360626,484.46499955,14.01808178,13.81247077,32.61595587,0,123.69990868,5.07967376,0,0,0,,,,,,,,,,,1533.1014828,0,14.92204322,43.81230192,754.02695171,19.4790771,734.54787461,47.45842322,123.70159649,0,0,0,15.21800591,24.43617965,36.35345607,57.19350235,14.22071856,65.36255236,0,68.77795694,175.87602558,19.67281214,2.15009503,42.92806574,0,0,,,,,,,,,,,,38058.79707131,4328.7962693,288.8510185,0,2573.18923257,445.28243731,2127.90679526,1291.76827662,0,174.98774161,,,,16628.22540833,4383.02855196,1105.5853188,293.89883829,512.55763873,637.34704591,4643.82514982,4178.41797336,465.40717646,623.81651129,0,780.41293842,252.28061836,452.18409911,1112.06899183,231.77743461,1334.79036404,385.85497755,0,201.37861726,395.10610717,0,0,0,,,,,,,,,,,16871.99905623,0,370.68611908,767.20268801,3192.07094039,105.40176701,3086.66917338,1371.39133197,4072.23400835,0,0,0,247.40762841,608.36729458,280.79930424,370.30255621,472.90441041,554.34557865,0,669.28820155,1594.78804359,301.7035943,87.91520856,954.55221469,0,0,,,,,,,,,,,
09/2012,3084.34258338,739.52081156,16.82701347,0,605.28383903,8.41426724,596.86957179,114.31078701,0,11.51343929,,,,807.55914255,101.83903589,226.31910675,35.11730836,8.57220852,45.7867381,78.09036193,37.09036193,41,102.89096962,0,42.75478423,12.90923823,46.54835921,26.47855763,0,1,14.75791413,0,29.4258038,47.97799438,0,0,0,,,,,,,,,,,1513.34354871,0,31.04107185,38.42144481,265.2914264,0,265.2914264,44.52386069,310.18085086,0,0,0,9.89770275,10.87158247,90.17087776,53.61437865,39.76346879,69.71459816,46.93770795,65.19501256,68.24854348,151.67241281,33.37400292,38.11692082,0,0,,,,,,,,,,,,41143.13965469,5068.31708086,305.67803197,0,3178.4730716,453.69670455,2724.77636705,1406.07906363,0,631.78361821,,,,17435.78455088,4484.86758785,1331.90442555,329.01614665,521.12984725,683.13378401,4722.52711053,4215.50833529,507.01877524,726.70748091,0,823.16772265,265.18985659,498.73245832,904.30620883,0,1335.79036404,400.61289168,0,230.80442106,443.08410155,0,0,0,,,,,,,,,,,18385.34260494,0,401.72719093,805.62413282,3351.96059978,0,3351.96059978,1415.91519266,4382.41485921,0,0,0,257.30533116,619.23887705,370.970182,423.91693486,512.6678792,624.06017681,224.70494003,1307.02810524,1663.03658707,453.37600711,121.28921148,992.66913551,0,0,,,,,,,,,,,
10/2012,7532.44547275,764.69459629,17.53657894,0,638.65670596,93.0316602,545.62504576,106.14630829,0,2.3550031,,,,804.85328269,162.47034948,178.9649083,0.39702233,6.37325522,22.27264587,36.5839864,36.5839864,0,65.19446102,0,139.92367293,0,80.761239,78.016709,0,1.277062,32.61797114,0,0,0,0,0,0,,,,,,,,,,,5940.74197646,0,55.10371221,39.21739651,918.47121762,0,918.47121762,35.95953684,40.89698363,9.70426152,0,0,19.45326383,15.62101693,54.30475203,3958.30639024,3.85646042,46.18161568,0,151.55483903,415.68487416,32.53296087,22.13480776,24.84049767,0,0,,,,,,,,,,,,48675.58512744,5833.01167715,323.21461091,0,3817.12977756,546.72836475,3270.40141281,1512.22537192,0,180.44191676,,,,18240.63783357,4647.33793733,1510.86933385,329.41316898,527.50310247,705.40642988,4759.11109693,4252.09232169,507.01877524,791.90194193,0,963.09139558,0,579.49369732,1425.40701938,0,1337.06742604,433.23086282,0,230.80442106,0,0,0,0,,,,,,,,,,,24326.0845814,0,456.83090314,844.84152933,4270.4318174,0,4270.4318174,1451.8747295,4423.31184284,108.20978782,108.20978782,0,276.75859499,634.85989398,425.27493403,4382.2233251,516.52433962,670.24179249,0,1603.60523289,2078.72146123,485.90896798,143.42401924,1017.50963318,0,0,,,,,,,,,,,
11/2012,4599.03717453,280.4302974,0,0,114.48362135,23.52520659,90.95841476,114.85025325,0,51.0964228,,,,1284.71766864,194.04917209,158.64545503,2.2,12.41464413,18.39450357,452.09382976,452.09382976,0,60.92662852,0,30.62592568,0,17.94180568,67.31382821,0,70.12576749,38.38529644,0,150,0,0,0,0,,,,,,,,,,,2984.85126357,79.20117302,52.96210925,57.8952924,175.34005056,12.0209881,175.34005056,1.98274288,156.83363582,0,0,0,17.79354135,14.90787833,108.43923583,36.43184434,5.17620725,115.09545009,825.19754301,52.83389447,1157.3586049,14.2559494,11.70072333,28.90049865,0,0,,,,,,,,,,,,53274.62230197,6113.44197455,0,0,3931.61339891,570.25357134,3361.35982757,1627.07562517,0,554.75295047,,,,19525.35550221,4841.38710942,1669.51478888,331.61316898,539.9177466,723.80093345,5211.20492669,4704.18615145,507.01877524,852.82857045,0,993.71732126,0,597.435503,1609.08773416,0,1407.19319353,471.61615926,0,380.80442106,0,0,0,0,,,,,,,,,,,27310.93584497,318.2918916,509.79301239,902.73682173,4445.77186796,123.62003995,4445.77186796,1453.85747238,4580.14547866,0,0,0,294.55213634,649.76777231,533.71416986,4418.65516944,521.70054687,785.33724258,1061.22846388,1305.74935693,3236.08006613,500.16491738,155.12474257,1046.41013183,0,0,,,,,,,,,,,
12/2012,7268.03308786,415.04652071,21.76522464,0,345.19552393,27.06417582,318.13134811,24.98568844,0,44.86530834,,,,2680.74906999,469.37994592,201.00774328,52.28983833,173.07858607,57.01267288,375.78926987,371.78926987,4,105.88307629,0,261.81981743,0,27.49943549,132.771871,0,167.82861854,198.31807289,0,366.3,0,0,0,0,,,,,,,,,,,4133.39289739,0,215.86309072,52.07960108,1257.91066417,3.44902101,1254.46164316,607.12220185,319.78976503,0,0,0,41.78268656,54.46313969,154.82001952,221.18835407,164.82758996,29.60953562,168.03567724,79.96511809,412.62583024,94.55579509,190.2502069,41.6540955,0,0,,,,,,,,,,,,60542.65538983,6528.48849526,385.93189648,0,4276.80892284,597.31774716,3679.49117568,1652.06131361,0,599.61825881,,,,22206.1045722,5310.76705534,1870.52253216,383.90300731,712.99633267,780.81360633,5586.99419656,5075.97542132,511.01877524,958.71164674,0,1255.53713869,0,624.93493849,1144.42410216,0,1575.02181207,669.93423215,0,747.10442106,0,0,0,0,,,,,,,,,,,31444.32874236,0,725.65610311,954.81642281,5827.30257208,127.06906096,5700.23351112,2060.97967423,4899.93524369,0,0,0,336.3348229,704.230912,688.53418938,4639.84352351,686.52813683,814.9467782,1229.26414112,1704.00636662,3648.70589637,594.72071247,345.37494947,1088.06422733,0,0,,,,,,,,,,,
01/2013,3221.28089624,511.13148047,9.50619859,27.96454119,418.35052444,10.89197479,407.45854965,51.61767997,0,31.65707747,,,,1172.79059335,395.76516564,48.10740762,70.32927864,14.760182,0.5669434,81.7305233,81.6785233,0.052,64.63808389,0,231.16686341,0,19.8544074,99.08354832,1.515107,16.75873686,138.36875327,0,10,0,0,0,0,,,,,,,,,,,1512.3982534,0,20.20808962,63.2011338,477.39659568,0,477.39659568,125.68227952,12.65732972,0,0,0,12.81577584,170.59812777,39.57124731,16.41455015,1.66662704,61.24016516,7.26660511,181.77552109,199.15700106,93.95482953,105.73597169,8.74257394,0,0,,,,,,,,,,,,3221.28089624,511.13148047,9.50619859,27.96454119,418.35052444,10.89197479,407.45854965,51.61767997,0,31.65707747,,,,1172.79059335,395.76516564,48.10740762,70.32927864,14.760182,0.5669434,81.7305233,81.6785233,0.052,64.63808389,0,231.16686341,0,19.8544074,99.08354832,1.515107,16.75873686,138.36875327,0,10,0,0,0,0,,,,,,,,,,,1512.3982534,0,20.20808962,63.2011338,477.39659568,0,477.39659568,125.68227952,12.65732972,0,0,0,12.81577584,170.59812777,39.57124731,16.41455015,1.66662704,61.24016516,0,181.77552109,199.15700106,93.95482953,0,8.74257394,0,0,,,,,,,,,,,
02/2013,2651.51427447,487.41764084,0,0,400.64904967,72.14881096,328.50023871,58.56896115,0,28.19963002,,,,790.80032279,176.88800832,72.33770776,26.22880641,8.23026189,11.79008713,253.46305481,253.46305481,0,46.47061412,0,17.2532888,0,59.70602453,109.07321527,18.17169405,4.07128582,36.82230841,0,9.99999,0,0,0,0,,,,,,,,,,,1356.69961343,14.13557606,26.08910572,65.5317022,563.58131114,95.55357014,468.027741,97.93457221,123.26957091,0,0,0,8.67947858,36.90234725,17.39751892,0,1.95733309,32.08455195,0,217.15337449,140.15793349,14.96655019,6.34776415,57.89347769,0,0,,,,,,,,,,,,5872.79517071,998.54912131,0,0,818.99957411,83.04078575,735.95878836,110.18664112,0,69.36290608,,,,1963.59091614,572.65317396,120.44511538,96.55808505,22.99044389,12.35703053,335.14157811,335.14157811,0,111.10869801,0,248.42015221,0,79.56043193,208.20876359,19.68680105,20.83002268,175.19106168,0,19.99999,0,0,0,0,,,,,,,,,,,2869.09786683,29.88653186,46.29719534,128.732836,1045.88265353,100.45831685,945.42433668,223.61685173,135.92690063,0,0,0,21.49525442,207.50047502,56.96876623,16.41455015,3.62396013,93.32471711,0,327.8908103,339.31493455,108.92137972,112.08373584,66.63605163,0,0,,,,,,,,,,,
03/2013,2902.276117,807.6979123,44.40166512,0,726.6914005,109.974049,616.7173515,30.5374371,0,6.06740955,,,,887.3712836,125.9318543,24.76873876,35.11807235,136.2069,24.65898947,187.8047635,187.8047635,0,80.92458877,0,57.95755134,0,48.48711105,125.7779552,0.95396067,8.62168812,70.95194062,0,7.69428058,0,0,0,0,,,,,,,,,,,1186.437929,0,17.59495953,52.01660366,286.7004898,30.18994801,286.7004898,28.20869435,82.65261994,0,0,0,21.16323976,13.71984878,122.66667073,47.992903,2.9588573,48.91647123,0,297.509492,60.6494538,17.00591613,125.0858341,44.81240366,0,0,,,,,,,,,,,,8775.071294,1806.247034,77.48230293,0,1545.6909747,193.0148347,1352.67614,140.7240782,0,42.34967782,,,,2850.9622,698.5850282,145.2138541,131.6761574,159.1973439,37.01602,522.9463416,522.9463416,0,192.0332868,0,306.3777036,0,128.04754298,333.9867188,20.64076172,29.4517108,246.1430023,0,27.69427058,0,0,0,0,,,,,,,,,,,4055.535802,0,63.89215487,180.7494397,1232.124826,130.64826486,1232.124826,251.8255461,218.5795206,0,0,0,42.65849418,221.2203238,179.63543696,64.40745315,6.58281743,142.2411883,0,654.1356978,399.9643884,125.9272959,237.1695699,111.4484553,0,0,,,,,,,,,,,
04/2013,4642.02912057,631.20340763,199.03400993,0,342.771817,13.73197398,329.03984302,81.09338571,0,207.33820492,,,,1934.10843064,178.43346045,44.14474502,78.60854363,133.061828,48.64598077,535.60386253,535.58388834,0.01997419,56.95932374,0,42.93899723,0,39.41506915,101.2154075,10.14153524,579.01824395,120.31971962,0,5.01678296,0,0,0,0,,,,,,,,,,,2051.68317299,4.66167936,45.09465441,45.72158983,252.21021301,14.72417551,237.4860375,56.98398201,65.93130509,0,0,0,22.78806259,86.20318518,69.81919208,1070.28454024,5.06539521,40.47266996,0,94.67900196,140.09141937,10.28600815,5.39828213,3.81238019,0,0,,,,,,,,,,,,13417.10041455,2437.4504412,276.51631286,0,1888.4627916,206.74680872,1681.71598288,221.81746393,0,327.17018567,,,,4785.07063042,877.01848867,189.35859916,210.28470103,292.25917189,85.66200077,1110.88023158,1058.53022992,52.35000166,248.99261052,0,349.31670078,0,167.46261213,382.87209885,30.78229696,608.46995475,366.46272192,0,32.71105354,0,0,0,0,,,,,,,,,,,6107.21897536,48.39603751,108.98680928,226.47102949,1614.98330434,145.37244037,1469.61086397,308.80952809,284.51082566,0,0,0,65.44655677,307.42350898,249.45462904,1134.69199339,11.64821264,182.7138583,0,402.20578888,540.05580772,136.213304,242.56785204,115.26083548,0,0,,,,,,,,,,,
05/2013,3369.12460553,373.47981507,113.68290628,0,203.52575251,56.52204952,147.00370299,43.57275752,0,126.38130504,,,,1041.00560196,123.07571653,105.44121202,61.78484002,207.83544,16.70096211,32.15850578,32.15850578,0,16.80709358,0,272.37774507,0,55.712791,90.63216114,4.30330312,11.82596758,84.78206775,0,11.006459,0,0,0,0,,,,,,,,,,,1931.1036321,7.29714426,61.15841656,68.5057737,216.19197475,14.71670179,201.47527296,688.17657076,23.81364436,0,0,0,49.99136,79.29926876,76.80326232,216.53645585,11.45858026,45.86489856,0,61.5407952,161.27626022,5.37803868,7.41339834,55.20028966,0,0,,,,,,,,,,,,16786.22502008,2810.93025627,390.19921914,0,2091.98854411,263.26885824,1828.71968587,265.39022145,0,453.55149071,,,,5826.07623238,1000.0942052,294.79981118,272.06954105,500.09461189,102.36296288,1090.6887357,1090.6887357,0,265.7997041,0,621.69444585,0,223.17540313,405.80993345,35.08560008,620.29592233,451.24478967,0,43.71751254,0,0,0,0,,,,,,,,,,,8038.32260746,55.69318177,170.14522584,294.97680319,1831.17527909,160.08914216,1671.08613693,996.98609885,308.32447002,0,0,0,115.43791677,386.72277774,326.25789136,1351.22844924,23.1067929,228.57875686,0,599.79795628,701.33206794,141.59134268,249.98125038,170.46112514,0,0,,,,,,,,,,,
06/2013,4825.50356031,644.61731793,108.10242326,0,486.24841564,22.2070717,464.04134394,44.44829009,0,5.81818894,,,,1265.04127505,87.67280209,286.65320758,148.47319283,118.99089326,16.02795596,31.69998148,31.69998148,0,72.003104,0,208.14026002,0,2.13247335,51.83149416,10.16625939,8.24253952,45.13958476,0,180,0,0,0,0,,,,,,,,,,,2893.59749945,0,21.11401876,67.6414729,387.30177277,2.91371804,384.38805473,9.34477219,473.58786452,0,0,0,74.01938449,8.71158425,42.18932735,122.41576356,5.20193108,29.29144921,0,100.70151842,92.0517148,14.90114994,5.21143395,1329.15459048,0,0,,,,,,,,,,,,21611.72858039,3455.5475742,498.3016424,0,2578.23695975,285.47592994,2292.76102981,309.83851154,0,69.17046051,,,,7091.11750743,1087.76700729,581.45301876,420.54273388,619.08550515,118.39091884,1122.38871718,1122.38871718,0,337.8028081,0,829.83470587,0,225.30787648,579.95988407,45.25185947,628.53846185,496.38437443,0,223.71751254,0,0,0,0,,,,,,,,,,,10931.92010691,0,191.2592446,362.61827609,2218.47705186,163.0028602,2055.47419166,1006.33087104,781.91233454,0,0,0,189.45730126,395.43436199,368.44721871,1473.6442128,28.30872398,257.87020607,0,684.45057139,793.38378274,156.49249262,255.19268433,1499.61571562,0,0,,,,,,,,,,,
07/2013,4213.539982,772.4724626,0,0,628.2517334,103.5782007,524.6735328,105.1620835,0,39.05864568,,,,1395.782193,105.3112248,17.98251904,42.32673037,117.437749,177.0416964,72.93542082,70.0330744,2.90234642,189.4174061,0,342.221823,0,0,25.30145589,98.36297033,95.1284622,51.16526308,0,61.14947189,0,0,0,0,,,,,,,,,,,2023.801088,0,65.08898216,70.10051036,721.8139373,27.27628307,694.5376542,275.116158,321.0145438,0,0,0,0,6.47142786,38.75907193,54.664935,75.20338484,43.25831236,0,120.6856397,117.3991844,64.02086571,12.5649599,32.05377937,0,0,,,,,,,,,,,,25825.26851381,4228.02003675,0,0,3206.48869315,389.05413059,2817.43456256,415.00059501,0,606.53074859,,,,8486.89970048,1193.07823213,599.4355378,462.86946425,736.52325415,295.43261526,1256.46068966,1192.42179158,64.03889808,527.22021423,0,1172.05652891,0,225.70970692,544.1247883,143.6148298,723.66692405,547.54963751,0,284.86698443,0,0,0,0,,,,,,,,,,,12955.72114709,0,256.34822676,432.71878645,2940.29098914,190.27914327,2750.01184587,1281.44702902,1102.92687836,0,0,0,218.72192944,401.90578985,407.20629064,1528.3091478,103.51210882,301.12851843,0,994.59346406,910.78296718,220.51335833,267.75764423,1531.66949499,0,0,,,,,,,,,,,
08/2013,2871.73203921,314.96441545,28.81626825,0,258.22098408,61.43879156,196.78219252,18.15958572,0,38.58384565,,,,1016.32591385,32.90931863,454.66718359,38.25621101,109.23148811,41.46622728,0,7.88413411,0,11.53832834,0,77.85478525,0,15.4495165,61.80554894,57.56182,9.6918,81.53494962,0,16.49030666,0,0,0,0,,,,,,,,,,,1518.64352652,0,14.35006855,38.14878959,1551.39824696,32.75472044,451.03541307,90.06878459,101.63750254,0,0,0,17.55477838,46.73256337,30.40434841,82.53028984,21.01615958,79.76064905,0,61.80554894,172.17749757,42.79207854,16.97881678,123.19465852,0,0,,,,,,,,,,,,28697.00055302,4542.9844522,543.48877558,0,3464.70967723,450.49292215,3014.21675508,433.16018073,0,645.11459424,,,,9503.22561433,1225.98755076,1054.10272139,501.12567526,845.75474226,336.89884254,1200.30592569,1200.30592569,0,538.75854257,0,1249.91131416,0,241.15922342,477.81424555,201.1766498,733.35872405,629.08458713,0,301.35729109,0,0,0,0,,,,,,,,,,,14474.36467361,0,270.69829531,470.86757604,14697.39853732,223.03386371,3201.04725894,1371.51581361,1204.5643809,0,0,0,236.27670782,448.63835322,437.61063905,1610.83943764,124.5282684,380.88916748,0,477.81424555,1082.96046475,263.30543687,284.73646101,1654.86415351,0,0,,,,,,,,,,,
09/2013,5566.269134,996.61894665,15.71952833,0,706.31601091,92.31729577,706.31601091,175.4663823,0,6.79972934,,,,1573.55340858,85.86506216,592.21098995,63.96027166,240.6687412,89.6147984,54.77639052,54.77639052,0,128.60504368,0,52.10115733,0,7.1242133,109.71572473,0,14.3242638,45.0457098,0,76.38427795,0,0,0,0,,,,,,,,,,,2978.6121827,0,14.01915132,56.5233714,1334.93102961,10.82020993,1334.93102961,31.11351249,654.009368,0,0,0,14.22251242,8.39972466,45.62093244,32.35066142,18.04824602,28.56172158,0,174.9583081,127.80167772,24.54945537,11.22140084,389.31488983,0,0,,,,,,,,,,,,34263.32289201,5539.60339885,559.20830391,0,3720.53276599,542.81021792,3720.53276599,608.62656303,0,108.425548,,,,11076.77902291,1311.85261292,1646.31371134,565.08594692,1086.42348346,426.51364094,1322.64188716,1255.08231621,67.55957095,667.36358625,0,1302.01247149,0,248.28343672,713.94101549,0,747.68298785,674.13029693,0,377.74156904,0,0,0,0,,,,,,,,,,,17452.97682349,0,284.71744663,527.39094744,4535.97828855,233.85407364,4535.97828855,1402.6293261,1858.5737489,0,0,0,250.49922024,457.03807788,483.23157149,1643.19009906,142.57651442,409.45088906,0,1218.27419803,1210.76214247,287.85489224,295.95786185,2044.17904334,0,0,,,,,,,,,,,
