Dates,MXWO Index,UKX Index,IBOV Index,SPTSX Index,IMOEX Index,MXWD Index,KOSPI Index,ASE Index,FTSEMIB Index,SPX Index,SHCOMP Index
1991/4/26,505.88,2471,0.1,3497.3,#N/A N/A,124.92,634.29,1188.99,#N/A N/A,379.02,115.56
1991/4/29,502.19,2498.3,0.1,3472.3,#N/A N/A,123.99,644.6,1153.37,#N/A N/A,373.66,114.75
1991/4/30,507.24,2486.3,0.1,3468.9,#N/A N/A,125.21,645.61,1158.49,#N/A N/A,375.35,113.94
1991/5/1,515.74,2508.5,0.1,3493.1,#N/A N/A,127.29,644.39,1158.49,#N/A N/A,380.29,0
1991/5/2,514,2530.6,0.1,3501,#N/A N/A,126.88,652.27,1172.23,#N/A N/A,380.52,113.16
1991/5/3,511.97,2522.7,0.1,3491.3,#N/A N/A,126.38,649.1,1143.58,#N/A N/A,380.8,112.41
1991/5/6,511,2522.7,0.1,3487.7,#N/A N/A,126.13,640.62,1093.23,#N/A N/A,380.08,111.61
1991/5/7,512.06,2540.5,0.1,3478.9,#N/A N/A,126.38,635.17,1108.62,#N/A N/A,377.32,110.82
1991/5/8,510.8,2523.4,0.1,3482.1,#N/A N/A,126.1,631.12,1098.23,#N/A N/A,378.51,110.03
1991/5/9,511.72,2541.9,0.1,3504.6,#N/A N/A,126.36,634.72,1063.7,#N/A N/A,383.25,109.29
1991/5/10,510.69,2524.3,0.1,3489.8,#N/A N/A,126.09,629.83,1076.44,#N/A N/A,375.74,108.53
1991/5/13,507.96,2486.6,0.1,3492.8,#N/A N/A,125.43,630.84,1086.48,#N/A N/A,376.76,107.84
1991/5/14,505.16,2462.2,0.1,3462.4,#N/A N/A,124.76,638.61,1072.24,#N/A N/A,371.62,107.19
1991/5/15,505.5,2459.2,0.1,3444.8,#N/A N/A,124.82,632.17,1046.59,#N/A N/A,368.57,106.57
1991/5/16,507.6,2471.9,0.1,3456.2,#N/A N/A,125.34,635.45,1018.95,#N/A N/A,372.19,105.77
1991/5/17,505.97,2454,0.1,3449.8,#N/A N/A,124.96,636.55,1027.93,#N/A N/A,372.39,106.75
1991/5/20,502.99,2466.6,0.1,3449.8,#N/A N/A,124.23,628.71,990.59,#N/A N/A,372.28,107.82
1991/5/21,506.67,2482.7,0.1,3447.7,#N/A N/A,125.13,628.71,984.75,#N/A N/A,375.35,108.81
1991/5/22,506.66,2465.9,0.1,3448.1,#N/A N/A,125.15,624.32,1008.23,#N/A N/A,376.19,108.25
1991/5/23,506.91,2482.8,0.1,3448.1,#N/A N/A,125.23,624.89,1027.42,#N/A N/A,374.97,109.08
1991/5/24,508.32,2471.1,0.1,3456.1,#N/A N/A,125.58,619.29,1043.4,#N/A N/A,377.49,110.08
1991/5/27,508.32,2471.1,0.1,3456.7,#N/A N/A,125.57,617.3,1043.4,#N/A N/A,377.49,110.66
1991/5/28,510.26,2479.7,0.1,3492.8,#N/A N/A,126.04,613.82,1055.42,#N/A N/A,381.94,111.68
1991/5/29,513.86,2492.9,0.1,3498.5,#N/A N/A,126.95,612.33,1021.9,#N/A N/A,382.79,112.75
1991/5/30,515.4,2491.2,0.1,3519.5,#N/A N/A,127.33,613.74,1011.08,#N/A N/A,386.96,113.82
1991/5/31,517.76,2499.5,0.1,3546.2,#N/A N/A,127.94,611.35,1019.36,#N/A N/A,389.83,114.83
1991/6/3,514.62,2515.8,0.1,3556.7,#N/A N/A,127.18,605.11,1030.61,#N/A N/A,388.06,115.97
1991/6/4,513.22,2506,0.1,3549.6,#N/A N/A,126.85,601.19,1018.39,#N/A N/A,387.74,117.12
1991/6/5,510.43,2521.5,0.1,3556.3,#N/A N/A,126.18,613.31,1026.37,#N/A N/A,385.09,118.17
1991/6/6,508.25,2525.3,0.1,3576.9,#N/A N/A,125.64,613.31,1036.43,#N/A N/A,383.63,119.35
1991/6/7,503.62,2506.2,0.1,3582.1,#N/A N/A,124.52,604.07,1042.84,#N/A N/A,379.43,120.47
1991/6/10,499.01,2511.9,0.1,3569.3,#N/A N/A,123.39,606.55,1040.83,#N/A N/A,378.57,121.67
1991/6/11,501.88,2542.6,0.1,3572.3,#N/A N/A,124.08,607.85,1027.4,#N/A N/A,381.05,122.89
1991/6/12,497.43,2520.2,0.1,3558.2,#N/A N/A,122.99,610.96,1024.26,#N/A N/A,376.65,124.11
1991/6/13,496.46,2514.6,0.1,3552.7,#N/A N/A,122.76,610.05,1014.84,#N/A N/A,377.63,125.34
1991/6/14,502.08,2522.2,0.1,3559.8,#N/A N/A,124.16,613.71,999.89,#N/A N/A,382.29,124.53
1991/6/17,499.04,2524.1,0.1,3547.3,#N/A N/A,123.4,608.77,992.17,#N/A N/A,380.13,125.77
1991/6/18,496.06,2516,0.1,3549.9,#N/A N/A,122.64,606.79,971.02,#N/A N/A,378.59,127.03
1991/6/19,491.11,2484.9,0.1,3529.5,#N/A N/A,121.41,604.27,966.84,#N/A N/A,375.09,128.29
1991/6/20,494.37,2479.9,0.1,3527.4,#N/A N/A,122.21,604.27,970.83,#N/A N/A,375.42,129.57
1991/6/21,495.95,2487.3,0.1,3516.8,#N/A N/A,122.62,597.69,978.21,#N/A N/A,377.75,130.86
1991/6/24,489.07,2458.3,0.1,3478.8,#N/A N/A,120.89,593.05,972.16,#N/A N/A,370.94,132.17
1991/6/25,489.76,2461.1,0.1,3478.7,#N/A N/A,121.08,595.21,966.26,#N/A N/A,370.65,133.49
1991/6/26,489.35,2437.3,0.1,3481.2,#N/A N/A,120.98,597.6,963.98,#N/A N/A,371.59,134.83
1991/6/27,489.57,2452.5,0.1,3474.7,#N/A N/A,121.05,602.61,955.8,#N/A N/A,374.4,136.19
1991/6/28,484.85,2414.7,0.1,3465.9,#N/A N/A,119.88,602.6,954.38,#N/A N/A,371.16,137.56
1991/7/1,492.31,2443.6,0.1,3465.9,#N/A N/A,121.71,616.9,934.86,#N/A N/A,377.92,136.85
1991/7/2,490.43,2460.2,0.1,3493.7,#N/A N/A,121.26,611.65,927.76,#N/A N/A,377.47,135.96
1991/7/3,483.78,2448.1,0.1,3479.1,#N/A N/A,119.62,602.83,916.48,#N/A N/A,373.33,135.27
1991/7/4,482.06,2470.4,0.1,3485.5,#N/A N/A,119.21,603.37,915.84,#N/A N/A,373.33,136.63
1991/7/5,483.03,2484.9,0.1,3482.3,#N/A N/A,119.47,614.58,921.23,#N/A N/A,374.08,135.96
1991/7/8,480.77,2466.9,0.1,3488.9,#N/A N/A,118.9,617.18,925.42,#N/A N/A,377.94,135.28
1991/7/9,484.05,2487.9,0.1,3497.4,#N/A N/A,119.71,614.42,938.52,#N/A N/A,376.11,134.64
1991/7/10,487.15,2508.4,0.1,3504.2,#N/A N/A,120.47,614.15,956.91,#N/A N/A,375.74,133.99
1991/7/11,487.25,2510.5,0.1,3507.9,#N/A N/A,120.49,621.74,962.01,#N/A N/A,376.97,133.38
1991/7/12,492.29,2497.4,0.1,3516.4,#N/A N/A,121.71,631.78,955.88,#N/A N/A,380.25,132.8
1991/7/15,497.35,2532.5,0.1,3526.9,#N/A N/A,122.95,635.21,948.88,#N/A N/A,382.39,133.14
1991/7/16,496.75,2557,0.1,3535.45,#N/A N/A,122.79,636.14,938.85,#N/A N/A,381.54,134.47
1991/7/17,494.8,2561,0.1,3541.9,#N/A N/A,122.31,636.14,933.43,#N/A N/A,381.18,135.81
1991/7/18,497.52,2547.3,0.1,3561.19,#N/A N/A,122.97,651.27,930.28,#N/A N/A,385.37,137.17
1991/7/19,498.21,2541.5,0.2,3561.4,#N/A N/A,123.19,650.06,932.96,#N/A N/A,384.22,136.7
1991/7/22,496.76,2558.5,0.2,3545.38,#N/A N/A,122.86,659.49,932.98,#N/A N/A,382.88,138.07
1991/7/23,496.26,2587.9,0.2,3535.37,#N/A N/A,122.73,658.27,933.08,#N/A N/A,379.42,139.39
1991/7/24,499.92,2580.7,0.2,3518.62,#N/A N/A,123.62,666.1,937.36,#N/A N/A,378.64,140.68
1991/7/25,498.31,2579.6,0.2,3523.1,#N/A N/A,123.25,664.32,940.35,#N/A N/A,380.96,140.19
1991/7/26,501.58,2589.5,0.2,3524.8,#N/A N/A,124.05,674.34,941.99,#N/A N/A,380.93,140.66
1991/7/29,500.98,2595,0.2,3530.3,#N/A N/A,123.9,714.27,946.34,#N/A N/A,383.15,141.52
1991/7/30,505.12,2595.6,0.2,3548.9,#N/A N/A,124.93,734.48,951.19,#N/A N/A,386.69,142.39
1991/7/31,506.78,2588.7,0.2,3539.7,#N/A N/A,125.34,717.03,950.94,#N/A N/A,387.81,143.8
1991/8/1,506.34,2591.7,0.2,3537.15,#N/A N/A,125.25,714.95,952.84,#N/A N/A,387.12,145.24
1991/8/2,507.38,2601.6,0.2,3522.71,#N/A N/A,125.5,733.03,967.12,#N/A N/A,387.18,146.68
1991/8/5,505.65,2585.4,0.2,3522.71,#N/A N/A,125.08,758.18,993.6,#N/A N/A,385.06,148.15
1991/8/6,507.32,2573.3,0.2,3515.35,#N/A N/A,125.48,763.1,1000.47,#N/A N/A,390.62,149.62
1991/8/7,509.05,2597.4,0.2,3528.63,#N/A N/A,125.87,741.67,992.45,#N/A N/A,390.56,151.12
1991/8/8,507.4,2600.6,0.2,3514.65,#N/A N/A,125.45,738.1,991.86,#N/A N/A,389.32,152.61
1991/8/9,503.9,2570.6,0.2,3502.77,#N/A N/A,124.61,745.13,984.97,#N/A N/A,387.12,154.1
1991/8/12,501.46,2569.4,0.2,3495.38,#N/A N/A,124.01,706.06,986.14,#N/A N/A,388.02,155.54
1991/8/13,502.27,2584.9,0.2,3524.23,#N/A N/A,124.17,709.67,1000.6,#N/A N/A,389.62,157.07
1991/8/14,504.82,2608.8,0.2,3541.83,#N/A N/A,124.84,693.12,1017.25,#N/A N/A,389.9,158.63
1991/8/15,504.12,2617.2,0.2,3534.44,#N/A N/A,124.69,693.12,1017.25,#N/A N/A,389.33,160.21
1991/8/16,497.58,2621,0.2,3527.54,#N/A N/A,123.11,702.25,1017.25,#N/A N/A,385.58,161.6
1991/8/19,472.32,2540.5,0.2,3484.61,#N/A N/A,116.91,669.62,939.58,#N/A N/A,376.47,163.21
1991/8/20,480.7,2554.5,0.2,3485.26,#N/A N/A,118.96,686.1,976.51,#N/A N/A,379.43,164.84
1991/8/21,494.75,2601.9,0.2,3512.03,#N/A N/A,122.43,690.06,991.62,#N/A N/A,390.59,166.49
1991/8/22,502.63,2623,0.2,3517.15,#N/A N/A,124.4,716.95,1021.35,#N/A N/A,391.33,168.16
1991/8/23,500.1,2640.7,0.2,3532.06,#N/A N/A,123.78,701.68,1022.71,#N/A N/A,394.17,169.81
1991/8/26,498.25,2640.7,0.2,3532,#N/A N/A,123.33,701,1026.03,#N/A N/A,393.85,171.51
1991/8/27,497.01,2619.8,0.2,3517.74,#N/A N/A,123.05,690.34,1021.68,#N/A N/A,393.06,173.19
1991/8/28,499.19,2624.2,0.2,3521.28,#N/A N/A,123.6,692.28,1020.64,#N/A N/A,396.64,174.92
1991/8/29,502.69,2638.2,0.2,3514.9,#N/A N/A,124.45,685.44,1021.23,#N/A N/A,396.47,176.66
1991/8/30,504.2,2645.7,0.2,3517.89,#N/A N/A,124.82,686.21,1010.9,#N/A N/A,395.43,178.43
1991/9/2,506.32,2679.6,0.2,3517.89,#N/A N/A,125.38,675.12,998.62,#N/A N/A,395.43,180.22
1991/9/3,504.5,2669,0.2,3504.86,#N/A N/A,124.94,675.67,995.39,#N/A N/A,392.15,181.97
1991/9/4,504.43,2664.6,0.2,3486.84,#N/A N/A,124.93,683.54,980.45,#N/A N/A,389.97,183.69
1991/9/5,504.06,2663.3,0.2,3485.5,#N/A N/A,124.83,674.81,985.25,#N/A N/A,389.14,185.51
1991/9/6,504.54,2667.4,0.2,3488.3,#N/A N/A,124.98,674.94,987.79,#N/A N/A,389.1,187.36
1991/9/9,506.93,2653.2,0.2,3478.96,#N/A N/A,125.56,689.25,960.71,#N/A N/A,388.57,189.24
1991/9/10,504.27,2630.8,0.2,3448.15,#N/A N/A,124.89,688.69,958.96,#N/A N/A,384.56,188.33
1991/9/11,503.75,2626.6,0.3,3429.7,#N/A N/A,124.77,690.71,951.47,#N/A N/A,385.09,187.22
1991/9/12,506.51,2641.9,0.3,3437.59,#N/A N/A,125.46,683.31,932,#N/A N/A,387.34,186.22
1991/9/13,508.92,2625.8,0.3,3421.14,#N/A N/A,126.06,680.85,934.08,#N/A N/A,383.59,187.79
1991/9/16,509.93,2606,0.3,3428.2,#N/A N/A,126.25,685.34,923,#N/A N/A,385.78,189.66
1991/9/17,512.32,2594.4,0.3,3418,#N/A N/A,126.82,682.95,912.88,#N/A N/A,385.5,188.65
1991/9/18,509.68,2583.6,0.3,3418.48,#N/A N/A,126.2,685.49,920.46,#N/A N/A,386.94,187.63
1991/9/19,509.36,2588.7,0.3,3412,#N/A N/A,126.14,683.7,928.17,#N/A N/A,387.56,186.88
1991/9/20,508.46,2600.3,0.3,3407.1,#N/A N/A,125.94,689.04,924.67,#N/A N/A,387.92,185.92
1991/9/23,510.05,2579.5,0.3,3396.61,#N/A N/A,126.28,689.04,904.41,#N/A N/A,385.92,185
1991/9/24,512.2,2576.6,0.3,3398.1,#N/A N/A,126.76,683.93,891.4,#N/A N/A,387.71,184.08
1991/9/25,512.52,2597.8,0.3,3390.08,#N/A N/A,126.86,680.3,886.3,#N/A N/A,386.88,183.19
1991/9/26,513.03,2595.6,0.2,3385.14,#N/A N/A,126.99,679.48,875.56,#N/A N/A,386.49,182.33
1991/9/27,511.53,2599,0.2,3381.8,#N/A N/A,126.64,685.21,861.96,#N/A N/A,385.9,181.82
1991/9/30,516.43,2621.7,0.2,3387.88,#N/A N/A,127.74,705.08,841.83,#N/A N/A,387.86,180.92
1991/10/1,519.27,2645.6,0.3,3395.3,#N/A N/A,128.46,706.63,831.12,#N/A N/A,389.2,0
1991/10/2,521.48,2644.2,0.3,3393.59,#N/A N/A,128.98,705.18,832,#N/A N/A,388.26,0
1991/10/3,522.27,2625.6,0.3,3393.28,#N/A N/A,129.17,705.18,860.88,#N/A N/A,384.47,182.48
1991/10/4,520.59,2624.6,0.3,3378.87,#N/A N/A,128.82,720.53,871.28,#N/A N/A,381.24,184.29
1991/10/7,517.64,2596.2,0.3,3357.13,#N/A N/A,128.13,713.88,884.45,#N/A N/A,379.5,186
1991/10/8,515.11,2599.5,0.3,3353.7,#N/A N/A,127.55,707.75,884.45,#N/A N/A,380.67,187.49
1991/10/9,511.67,2584.1,0.3,3339.5,#N/A N/A,126.71,709.38,878.96,#N/A N/A,376.8,189.12
1991/10/10,514.02,2570.8,0.2,3345.08,#N/A N/A,127.25,715.41,860.49,#N/A N/A,380.55,191.01
1991/10/11,514,2555,0.3,3375.43,#N/A N/A,127.31,708.3,860.08,#N/A N/A,381.45,192.85
1991/10/14,515.85,2574.5,0.3,3375.43,#N/A N/A,127.78,703.81,862.39,#N/A N/A,386.47,194.67
1991/10/15,517.89,2576.7,0.3,3416.68,#N/A N/A,128.3,700.18,852.49,#N/A N/A,391.01,196.61
1991/10/16,519.23,2579,0.3,3462.96,#N/A N/A,128.63,692.06,850.02,#N/A N/A,392.8,198.57
1991/10/17,520.93,2588.7,0.3,3466.15,#N/A N/A,129.06,695.76,845.67,#N/A N/A,391.92,200.51
1991/10/18,524.87,2601.1,0.3,3482.34,#N/A N/A,130,696.53,847.2,#N/A N/A,392.5,202.51
1991/10/21,522.3,2575.7,0.3,3467.21,#N/A N/A,129.33,716.67,846.38,#N/A N/A,390.02,204.53
1991/10/22,519.13,2559.5,0.3,3467.39,#N/A N/A,128.55,709.89,841.87,#N/A N/A,387.83,206.53
1991/10/23,517.54,2561.1,0.3,3459.16,#N/A N/A,128.19,714.36,836.53,#N/A N/A,387.94,208.25
1991/10/24,516.87,2528.3,0.3,3446.9,#N/A N/A,128.01,711.29,832.17,#N/A N/A,385.07,210.07
1991/10/25,514.64,2514.7,0.3,3434.17,#N/A N/A,127.48,708.07,833.18,#N/A N/A,384.2,211.86
1991/10/28,516.41,2558.5,0.3,3455.84,#N/A N/A,127.88,693.09,833.18,#N/A N/A,389.52,213.98
1991/10/29,519.53,2553.3,0.3,3485.42,#N/A N/A,128.64,694.45,828.34,#N/A N/A,391.48,215.78
1991/10/30,522.69,2577.1,0.3,3497.6,#N/A N/A,129.41,700.38,832.86,#N/A N/A,392.96,216.43
1991/10/31,523.82,2566,0.3,3515.76,#N/A N/A,129.7,695.94,845.69,#N/A N/A,392.46,218.6
1991/11/1,524.64,2549.5,0.3,3512.58,#N/A N/A,129.91,689.32,847.52,#N/A N/A,391.32,220.72
1991/11/4,526.99,2527.8,0.3,3511.77,#N/A N/A,130.46,669.92,847.9,#N/A N/A,390.28,222.77
1991/11/5,525.21,2540.9,0.3,3525.7,#N/A N/A,129.99,667.04,840.11,#N/A N/A,388.71,224.65
1991/11/6,524.41,2534.2,0.3,3531.08,#N/A N/A,129.79,679.2,836.36,#N/A N/A,389.97,226.88
1991/11/7,524.89,2538,0.3,3546.7,#N/A N/A,129.91,679.42,830.77,#N/A N/A,393.72,228.93
1991/11/8,524.21,2559,0.3,3561.56,#N/A N/A,129.77,682.03,831.74,#N/A N/A,392.89,231.22
1991/11/11,524.03,2554.9,0.3,3579.3,#N/A N/A,129.74,679.58,832.45,#N/A N/A,393.12,233.55
1991/11/12,528.25,2575.5,0.3,3604.09,#N/A N/A,130.8,677.53,830.55,#N/A N/A,396.74,235.8
1991/11/13,527.08,2546.5,0.3,3596.92,#N/A N/A,130.51,675.85,822.5,#N/A N/A,397.41,236.67
1991/11/14,525.82,2561.6,0.4,3575.84,#N/A N/A,130.23,673.35,813.87,#N/A N/A,397.15,237.45
1991/11/15,516.53,2546.5,0.4,3535.48,#N/A N/A,127.95,667.84,817.48,#N/A N/A,382.62,238.25
1991/11/18,514.94,2502.9,0.3,3550.76,#N/A N/A,127.5,663.75,808.2,#N/A N/A,385.24,240.62
1991/11/19,510.3,2463.1,0.3,3515.32,#N/A N/A,126.33,656.01,811.19,#N/A N/A,379.42,242.24
1991/11/20,508.75,2472.6,0.3,3501.72,#N/A N/A,125.95,668.13,809.14,#N/A N/A,378.53,244.5
1991/11/21,510.13,2463.5,0.3,3493.12,#N/A N/A,126.28,664.68,813.27,#N/A N/A,380.06,246.31
1991/11/22,508.29,2446.3,0.3,3451.91,#N/A N/A,125.82,660.64,817.84,#N/A N/A,376.14,248.53
1991/11/25,508.16,2456.2,0.3,3443.47,#N/A N/A,125.8,656.38,830.27,#N/A N/A,375.34,250.85
1991/11/26,509.18,2471.5,0.3,3448.3,#N/A N/A,126.06,649.32,854.41,#N/A N/A,377.96,252.97
1991/11/27,503.65,2447.5,0.3,3440.12,#N/A N/A,124.74,649.03,847.6,#N/A N/A,376.55,255.45
1991/11/28,501.87,2428.6,0.3,3436.92,#N/A N/A,124.29,660.73,837.26,#N/A N/A,376.55,257.35
1991/11/29,499.99,2420.2,0.3,3448.51,#N/A N/A,123.85,652.47,832.54,#N/A N/A,375.22,259.6
1991/12/2,499.39,2414.9,0.3,3456.38,#N/A N/A,123.71,651.44,825.11,#N/A N/A,381.4,262.19
1991/12/3,501.82,2420.2,0.3,3453.41,#N/A N/A,124.33,643.93,819.1,#N/A N/A,380.96,264.81
1991/12/4,502.87,2423.8,0.4,3427.47,#N/A N/A,124.59,631.59,815.23,#N/A N/A,380.07,265.77
1991/12/5,500.64,2407,0.4,3426.63,#N/A N/A,124.06,621.04,812.15,#N/A N/A,377.4,266.66
1991/12/6,502.33,2388.7,0.4,3426.53,#N/A N/A,124.46,635.17,818.34,#N/A N/A,379.09,269.35
1991/12/9,501.75,2409.6,0.4,3382.89,#N/A N/A,124.34,615.7,813.65,#N/A N/A,378.26,270.27
1991/12/10,498.14,2392,0.4,3374.7,#N/A N/A,123.42,635.76,801.56,#N/A N/A,377.9,272.91
1991/12/11,494.52,2380.2,0.4,3351.92,#N/A N/A,122.52,641.15,809.94,#N/A N/A,377.7,273.71
1991/12/12,499.56,2423.3,0.4,3348.4,#N/A N/A,123.78,653.4,798.33,#N/A N/A,381.55,274.41
1991/12/13,506.46,2451.6,0.4,3359.47,#N/A N/A,125.51,647.37,794.81,#N/A N/A,384.47,277
1991/12/16,507.86,2440.7,0.4,3346.05,#N/A N/A,125.88,630.45,798.66,#N/A N/A,384.46,277.85
1991/12/17,506.67,2432.9,0.5,3325.08,#N/A N/A,125.62,623.4,800.23,#N/A N/A,382.74,278.68
1991/12/18,505,2413.6,0.5,3332.62,#N/A N/A,125.21,607.69,800.92,#N/A N/A,383.48,279.51
1991/12/19,500.37,2391.6,0.5,3326.09,#N/A N/A,124.1,607.39,812.09,#N/A N/A,382.52,280.17
1991/12/20,501.85,2358.1,0.5,3340.85,#N/A N/A,124.48,612.25,810.69,#N/A N/A,387.04,282.83
1991/12/23,509.13,2345.4,0.5,3378.15,#N/A N/A,126.3,586.51,808.73,#N/A N/A,396.82,285.65
1991/12/24,510.11,2384.4,0.5,3401.99,#N/A N/A,126.55,610.59,809.93,#N/A N/A,399.33,286.22
1991/12/25,510.11,2384.4,0.5,3401.99,#N/A N/A,126.55,610.59,809.93,#N/A N/A,399.33,287.15
1991/12/26,519.76,2384.4,0.5,3401.99,#N/A N/A,128.92,610.92,809.93,#N/A N/A,404.84,288.03
1991/12/27,522.77,2418.7,0.6,3441.91,#N/A N/A,129.67,610.92,809.93,#N/A N/A,406.46,290.85
1991/12/30,531.23,2420,0.6,3505.92,#N/A N/A,131.77,610.92,811.67,#N/A N/A,415.14,291.71
1991/12/31,535.36,2493.1,0.6,3512.36,#N/A N/A,132.78,610.92,809.71,#N/A N/A,417.09,292.75
1992/1/1,535.36,2493.1,0.6,3512.36,#N/A N/A,132.78,610.92,809.71,#N/A N/A,417.09,0
1992/1/2,535.84,2492.8,0.7,3493.66,#N/A N/A,132.96,610.92,801.89,#N/A N/A,417.26,293.75
1992/1/3,536.24,2504.1,0.7,3517.47,#N/A N/A,133.11,624.23,800.64,#N/A N/A,419.34,296.52
1992/1/6,543.46,2493.2,0.8,3524.77,#N/A N/A,134.93,650.1,800.64,#N/A N/A,417.96,297.68
1992/1/7,542.09,2483,0.8,3512.92,#N/A N/A,134.57,645.27,798.75,#N/A N/A,417.4,298.77
1992/1/8,535.32,2467.1,0.7,3515.64,#N/A N/A,132.91,625.85,802.18,#N/A N/A,418.1,299.66
1992/1/9,536.44,2497.9,0.7,3580.6,#N/A N/A,133.18,637.11,811.47,#N/A N/A,417.61,300.62
1992/1/10,524.52,2477.9,0.8,3593.39,#N/A N/A,130.31,619.47,812.97,#N/A N/A,415.1,301.83
1992/1/13,520.13,2490.1,0.8,3594.39,#N/A N/A,129.27,609.9,807.87,#N/A N/A,414.34,303.06
1992/1/14,526.63,2516.3,0.8,3634.98,#N/A N/A,130.84,616.12,803.95,#N/A N/A,420.44,305.74
1992/1/15,522.44,2537.1,0.8,3656.72,#N/A N/A,129.79,604.63,803.1,#N/A N/A,420.77,306.63
1992/1/16,521.53,2541.6,0.8,3665.96,#N/A N/A,129.63,610.19,807.21,#N/A N/A,418.21,306.85
1992/1/17,521.93,2536.7,0.8,3658.29,#N/A N/A,129.74,616.72,810.8,#N/A N/A,418.86,307.38
1992/1/20,525.3,2544.9,0.9,3655.67,#N/A N/A,130.58,633.87,824.88,#N/A N/A,416.36,307.39
1992/1/21,523.64,2543.4,0.9,3620.44,#N/A N/A,130.17,630,845.72,#N/A N/A,412.64,307.87
1992/1/22,529.82,2522,0.9,3638.79,#N/A N/A,131.68,646.28,842.73,#N/A N/A,418.13,307.95
1992/1/23,527.72,2525.3,1,3624.53,#N/A N/A,131.28,667.47,837.91,#N/A N/A,414.96,308.53
1992/1/24,522.46,2510.4,1.1,3630.75,#N/A N/A,130.07,658.04,849.23,#N/A N/A,415.48,309.05
1992/1/27,521.79,2539.9,1.1,3628.5,#N/A N/A,129.94,675.11,879.15,#N/A N/A,414.99,311.61
1992/1/28,522.71,2552,1.2,3623.25,#N/A N/A,130.19,665.96,900.01,#N/A N/A,414.96,311.84
1992/1/29,522.09,2540.7,1.2,3598.61,#N/A N/A,130.01,659.28,901.04,#N/A N/A,410.34,312.42
1992/1/30,522.89,2550.8,1.1,3605.8,#N/A N/A,130.12,664.13,920.49,#N/A N/A,411.63,312.73
1992/1/31,524.45,2571.2,1.1,3596.12,#N/A N/A,130.53,680.51,956.06,#N/A N/A,408.79,313.24
1992/2/3,524.29,2560.2,1.1,3594.4,#N/A N/A,130.45,691.37,990.67,#N/A N/A,409.53,314.18
1992/2/4,526.95,2556.8,1.1,3618.07,#N/A N/A,131.11,691.37,994.41,#N/A N/A,413.85,0
1992/2/5,527.74,2547.1,1,3605.85,#N/A N/A,131.24,691.37,1009.46,#N/A N/A,413.84,0
1992/2/6,528.31,2534.3,1,3606.7,#N/A N/A,131.38,690.84,998.15,#N/A N/A,413.82,0
1992/2/7,527.96,2517.2,1.1,3596.33,#N/A N/A,131.34,690.9,1001.09,#N/A N/A,411.09,314.72
1992/2/10,526.04,2538.4,1.1,3608.5,#N/A N/A,130.9,687.18,970.04,#N/A N/A,413.77,315.56
1992/2/11,523.72,2537.1,1.1,3597.85,#N/A N/A,130.34,674.32,944.71,#N/A N/A,413.76,316.43
1992/2/12,521.69,2523.7,1.1,3595.83,#N/A N/A,129.9,664.23,956.3,#N/A N/A,417.13,316.44
1992/2/13,518.14,2522.6,1,3581.76,#N/A N/A,128.99,656.49,962.52,#N/A N/A,413.69,317.04
1992/2/14,513.23,2513.9,1.1,3573.89,#N/A N/A,127.84,658.63,945.84,#N/A N/A,412.48,319.68
1992/2/17,515.87,2541,1.1,3570.81,#N/A N/A,128.48,640.14,935.29,#N/A N/A,412.48,319.77
1992/2/18,509.09,2555.9,1.2,3551.18,#N/A N/A,126.83,638.22,949.51,#N/A N/A,407.38,337.11
1992/2/19,506.8,2536.7,1.3,3543.27,#N/A N/A,126.33,648.13,941.98,#N/A N/A,408.26,342.41
1992/2/20,509.58,2543.4,1.3,3537.02,#N/A N/A,127.06,632.66,942.27,#N/A N/A,413.9,347.99
1992/2/21,511.97,2542.3,1.4,3536.61,#N/A N/A,127.69,632.91,937.13,#N/A N/A,411.46,359.59
1992/2/24,510.84,2559.7,1.4,3543.25,#N/A N/A,127.41,637.73,934.12,#N/A N/A,412.27,360.5
1992/2/25,509.08,2546.8,1.4,3544.94,#N/A N/A,126.97,632.07,936.15,#N/A N/A,410.45,360.37
1992/2/26,513.33,2565,1.4,3580.46,#N/A N/A,128.03,621.42,934.31,#N/A N/A,415.35,360.1
1992/2/27,515,2562,1.4,3584.08,#N/A N/A,128.43,624.36,935.48,#N/A N/A,413.86,362.45
1992/2/28,514.4,2562.1,1.4,3581.94,#N/A N/A,128.29,614.99,934.79,#N/A N/A,412.7,364.66
1992/3/2,515.19,2554.3,1.4,3579.47,#N/A N/A,128.48,620.65,940.02,#N/A N/A,412.45,365.39
1992/3/3,510.89,2565.4,1.4,3576.79,#N/A N/A,127.48,615.92,945.94,#N/A N/A,412.85,367
1992/3/4,507.6,2558.4,1.4,3587.64,#N/A N/A,126.65,630.47,955.43,#N/A N/A,409.33,368.32
1992/3/5,501.97,2538.3,1.5,3545.55,#N/A N/A,125.33,619.23,944.29,#N/A N/A,406.51,369.76
1992/3/6,500.4,2533.1,1.5,3530.84,#N/A N/A,124.92,626.09,933.65,#N/A N/A,404.44,371.76
1992/3/9,499.52,2550.7,1.5,3518.57,#N/A N/A,124.66,628.02,933.65,#N/A N/A,405.21,373.53
1992/3/10,500.44,2574.8,1.5,3529.93,#N/A N/A,124.89,628.02,920.79,#N/A N/A,406.89,375.23
1992/3/11,494.85,2522.4,1.5,3503.57,#N/A N/A,123.55,619.05,908.45,#N/A N/A,404.03,376.14
